,State,County_x,Agency Name,Offense Description,Min. year of year_x,Offense Count_x,County_y,Min. year of year_y,Offense Count_y,County,Min. year of year,Offense Count
267,WI,Calumet,New Holstein PD,Robbery,2018,0,Calumet,2019,0,Calumet,2020,0
268,WI,Calumet,Chilton PD,Robbery,2018,0,Calumet,2019,0,Calumet,2020,0
269,WI,Calumet,Calumet Co SO,Robbery,2018,0,Calumet,2019,0,Calumet,2020,0
270,WI,Calumet,Brillion PD,Robbery,2018,1,Calumet,2019,0,Calumet,2020,0
271,WI,Calumet,New Holstein PD,Rape - revised 2017,2018,0,Calumet,2019,1,Calumet,2020,0
272,WI,Calumet,Chilton PD,Rape - revised 2017,2018,1,Calumet,2019,3,Calumet,2020,1
273,WI,Calumet,Calumet Co SO,Rape - revised 2017,2018,5,Calumet,2019,6,Calumet,2020,6
274,WI,Calumet,Brillion PD,Rape - revised 2017,2018,0,Calumet,2019,3,Calumet,2020,0
275,WI,Calumet,New Holstein PD,Homicide,2018,0,Calumet,2019,0,Calumet,2020,0
276,WI,Calumet,Chilton PD,Homicide,2018,0,Calumet,2019,0,Calumet,2020,0
277,WI,Calumet,Calumet Co SO,Homicide,2018,2,Calumet,2019,0,Calumet,2020,0
278,WI,Calumet,Brillion PD,Homicide,2018,0,Calumet,2019,0,Calumet,2020,0
279,WI,Chippewa,Stanley PD,Simple Assault,2018,14,Chippewa,2019,24,Chippewa,2020,16
280,WI,Chippewa,Lake Hallie PD,Simple Assault,2018,17,Chippewa,2019,28,Chippewa,2020,50
281,WI,Chippewa,Cornell PD,Simple Assault,2018,13,Chippewa,2019,8,Chippewa,2020,8
282,WI,Chippewa,Chippewa Falls PD,Simple Assault,2018,121,Chippewa,2019,138,Chippewa,2020,102
283,WI,Chippewa,Chippewa Co SO,Simple Assault,2018,158,Chippewa,2019,151,Chippewa,2020,156
284,WI,Chippewa,Bloomer PD,Simple Assault,2018,9,Chippewa,2019,27,Chippewa,2020,35
285,WI,Chippewa,Stanley PD,Arson,2018,1,Chippewa,2019,0,Chippewa,2020,0
286,WI,Chippewa,Lake Hallie PD,Arson,2018,0,Chippewa,2019,0,Chippewa,2020,0
287,WI,Chippewa,Cornell PD,Arson,2018,1,Chippewa,2019,0,Chippewa,2020,0
288,WI,Chippewa,Chippewa Falls PD,Arson,2018,1,Chippewa,2019,1,Chippewa,2020,2
289,WI,Chippewa,Chippewa Co SO,Arson,2018,1,Chippewa,2019,1,Chippewa,2020,0
290,WI,Chippewa,Bloomer PD,Arson,2018,0,Chippewa,2019,0,Chippewa,2020,2
291,WI,Chippewa,Stanley PD,Motor Vehicle Theft,2018,3,Chippewa,2019,1,Chippewa,2020,0
292,WI,Chippewa,Lake Hallie PD,Motor Vehicle Theft,2018,9,Chippewa,2019,5,Chippewa,2020,5
293,WI,Chippewa,Cornell PD,Motor Vehicle Theft,2018,2,Chippewa,2019,0,Chippewa,2020,1
294,WI,Chippewa,Chippewa Falls PD,Motor Vehicle Theft,2018,11,Chippewa,2019,22,Chippewa,2020,15
295,WI,Chippewa,Chippewa Co SO,Motor Vehicle Theft,2018,21,Chippewa,2019,10,Chippewa,2020,15
296,WI,Chippewa,Bloomer PD,Motor Vehicle Theft,2018,3,Chippewa,2019,4,Chippewa,2020,2
297,WI,Chippewa,Stanley PD,Larceny Theft,2018,6,Chippewa,2019,27,Chippewa,2020,36
298,WI,Chippewa,Lake Hallie PD,Larceny Theft,2018,245,Chippewa,2019,110,Chippewa,2020,68
299,WI,Chippewa,Cornell PD,Larceny Theft,2018,30,Chippewa,2019,20,Chippewa,2020,10
300,WI,Chippewa,Chippewa Falls PD,Larceny Theft,2018,146,Chippewa,2019,133,Chippewa,2020,92
301,WI,Chippewa,Chippewa Co SO,Larceny Theft,2018,197,Chippewa,2019,141,Chippewa,2020,155
302,WI,Chippewa,Bloomer PD,Larceny Theft,2018,21,Chippewa,2019,25,Chippewa,2020,52
303,WI,Chippewa,Stanley PD,Burglary,2018,2,Chippewa,2019,2,Chippewa,2020,0
304,WI,Chippewa,Lake Hallie PD,Burglary,2018,6,Chippewa,2019,2,Chippewa,2020,2
305,WI,Chippewa,Cornell PD,Burglary,2018,3,Chippewa,2019,1,Chippewa,2020,3
306,WI,Chippewa,Chippewa Falls PD,Burglary,2018,22,Chippewa,2019,25,Chippewa,2020,19
307,WI,Chippewa,Chippewa Co SO,Burglary,2018,48,Chippewa,2019,48,Chippewa,2020,99
308,WI,Chippewa,Bloomer PD,Burglary,2018,3,Chippewa,2019,2,Chippewa,2020,8
309,WI,Chippewa,Stanley PD,Aggravated Assault,2018,2,Chippewa,2019,1,Chippewa,2020,8
310,WI,Chippewa,Lake Hallie PD,Aggravated Assault,2018,0,Chippewa,2019,7,Chippewa,2020,9
311,WI,Chippewa,Cornell PD,Aggravated Assault,2018,0,Chippewa,2019,0,Chippewa,2020,2
312,WI,Chippewa,Chippewa Falls PD,Aggravated Assault,2018,14,Chippewa,2019,40,Chippewa,2020,20
313,WI,Chippewa,Chippewa Co SO,Aggravated Assault,2018,15,Chippewa,2019,27,Chippewa,2020,22
314,WI,Chippewa,Bloomer PD,Aggravated Assault,2018,2,Chippewa,2019,9,Chippewa,2020,10
315,WI,Chippewa,Stanley PD,Robbery,2018,0,Chippewa,2019,0,Chippewa,2020,0
316,WI,Chippewa,Lake Hallie PD,Robbery,2018,0,Chippewa,2019,2,Chippewa,2020,0
317,WI,Chippewa,Cornell PD,Robbery,2018,0,Chippewa,2019,0,Chippewa,2020,0
318,WI,Chippewa,Chippewa Falls PD,Robbery,2018,1,Chippewa,2019,2,Chippewa,2020,0
319,WI,Chippewa,Chippewa Co SO,Robbery,2018,0,Chippewa,2019,0,Chippewa,2020,1
320,WI,Chippewa,Bloomer PD,Robbery,2018,0,Chippewa,2019,0,Chippewa,2020,0
321,WI,Chippewa,Stanley PD,Rape - revised 2017,2018,1,Chippewa,2019,4,Chippewa,2020,0
322,WI,Chippewa,Lake Hallie PD,Rape - revised 2017,2018,0,Chippewa,2019,2,Chippewa,2020,4
323,WI,Chippewa,Cornell PD,Rape - revised 2017,2018,0,Chippewa,2019,0,Chippewa,2020,0
324,WI,Chippewa,Chippewa Falls PD,Rape - revised 2017,2018,11,Chippewa,2019,9,Chippewa,2020,2
325,WI,Chippewa,Chippewa Co SO,Rape - revised 2017,2018,14,Chippewa,2019,22,Chippewa,2020,17
326,WI,Chippewa,Bloomer PD,Rape - revised 2017,2018,0,Chippewa,2019,5,Chippewa,2020,0
327,WI,Chippewa,Stanley PD,Homicide,2018,0,Chippewa,2019,0,Chippewa,2020,0
328,WI,Chippewa,Lake Hallie PD,Homicide,2018,0,Chippewa,2019,1,Chippewa,2020,1
329,WI,Chippewa,Cornell PD,Homicide,2018,0,Chippewa,2019,0,Chippewa,2020,0
330,WI,Chippewa,Chippewa Falls PD,Homicide,2018,0,Chippewa,2019,0,Chippewa,2020,0
331,WI,Chippewa,Chippewa Co SO,Homicide,2018,1,Chippewa,2019,5,Chippewa,2020,0
332,WI,Chippewa,Bloomer PD,Homicide,2018,0,Chippewa,2019,0,Chippewa,2020,0
333,WI,Clark,Thorp PD,Simple Assault,2018,1,Clark,2019,0,Clark,2020,0
334,WI,Clark,Neillsville PD,Simple Assault,2018,1,Clark,2019,0,Clark,2020,1
335,WI,Clark,Colby-Abbotsford PD,Simple Assault,2018,15,Clark,2019,10,Clark,2020,10
336,WI,Clark,Clark Co SO,Simple Assault,2018,50,Clark,2019,51,Clark,2020,49
337,WI,Clark,Thorp PD,Arson,2018,0,Clark,2019,0,Clark,2020,0
338,WI,Clark,Neillsville PD,Arson,2018,0,Clark,2019,0,Clark,2020,0
339,WI,Clark,Colby-Abbotsford PD,Arson,2018,0,Clark,2019,0,Clark,2020,0
340,WI,Clark,Clark Co SO,Arson,2018,1,Clark,2019,3,Clark,2020,0
341,WI,Clark,Thorp PD,Motor Vehicle Theft,2018,0,Clark,2019,0,Clark,2020,0
342,WI,Clark,Neillsville PD,Motor Vehicle Theft,2018,6,Clark,2019,0,Clark,2020,8
343,WI,Clark,Colby-Abbotsford PD,Motor Vehicle Theft,2018,1,Clark,2019,1,Clark,2020,1
344,WI,Clark,Clark Co SO,Motor Vehicle Theft,2018,16,Clark,2019,15,Clark,2020,18
345,WI,Clark,Thorp PD,Larceny Theft,2018,0,Clark,2019,0,Clark,2020,0
346,WI,Clark,Neillsville PD,Larceny Theft,2018,26,Clark,2019,24,Clark,2020,13
347,WI,Clark,Colby-Abbotsford PD,Larceny Theft,2018,15,Clark,2019,22,Clark,2020,35
348,WI,Clark,Clark Co SO,Larceny Theft,2018,61,Clark,2019,58,Clark,2020,65
349,WI,Clark,Thorp PD,Burglary,2018,0,Clark,2019,0,Clark,2020,0
350,WI,Clark,Neillsville PD,Burglary,2018,3,Clark,2019,3,Clark,2020,1
351,WI,Clark,Colby-Abbotsford PD,Burglary,2018,2,Clark,2019,2,Clark,2020,1
352,WI,Clark,Clark Co SO,Burglary,2018,23,Clark,2019,25,Clark,2020,27
353,WI,Clark,Thorp PD,Aggravated Assault,2018,0,Clark,2019,0,Clark,2020,0
354,WI,Clark,Neillsville PD,Aggravated Assault,2018,1,Clark,2019,1,Clark,2020,1
355,WI,Clark,Colby-Abbotsford PD,Aggravated Assault,2018,4,Clark,2019,2,Clark,2020,5
356,WI,Clark,Clark Co SO,Aggravated Assault,2018,5,Clark,2019,19,Clark,2020,23
357,WI,Clark,Thorp PD,Robbery,2018,0,Clark,2019,0,Clark,2020,0
358,WI,Clark,Neillsville PD,Robbery,2018,0,Clark,2019,0,Clark,2020,0
359,WI,Clark,Colby-Abbotsford PD,Robbery,2018,0,Clark,2019,0,Clark,2020,0
360,WI,Clark,Clark Co SO,Robbery,2018,0,Clark,2019,0,Clark,2020,0
361,WI,Clark,Thorp PD,Rape - revised 2017,2018,0,Clark,2019,0,Clark,2020,0
362,WI,Clark,Neillsville PD,Rape - revised 2017,2018,1,Clark,2019,0,Clark,2020,1
363,WI,Clark,Colby-Abbotsford PD,Rape - revised 2017,2018,0,Clark,2019,0,Clark,2020,0
364,WI,Clark,Clark Co SO,Rape - revised 2017,2018,0,Clark,2019,1,Clark,2020,0
365,WI,Clark,Thorp PD,Homicide,2018,0,Clark,2019,0,Clark,2020,0
366,WI,Clark,Neillsville PD,Homicide,2018,0,Clark,2019,0,Clark,2020,0
367,WI,Clark,Colby-Abbotsford PD,Homicide,2018,2,Clark,2019,0,Clark,2020,0
368,WI,Clark,Clark Co SO,Homicide,2018,0,Clark,2019,0,Clark,2020,0
369,WI,Columbia,Wisconsin Dells PD,Simple Assault,2018,23,Columbia,2019,45,Columbia,2020,70
370,WI,Columbia,Rio PD,Simple Assault,2018,0,Columbia,2019,0,Columbia,2020,0
371,WI,Columbia,Poynette PD,Simple Assault,2018,6,Columbia,2019,9,Columbia,2020,4
372,WI,Columbia,Portage PD,Simple Assault,2018,105,Columbia,2019,84,Columbia,2020,100
373,WI,Columbia,Lodi PD,Simple Assault,2018,2,Columbia,2019,2,Columbia,2020,4
374,WI,Columbia,Fall River PD,Simple Assault,2018,2,Columbia,2019,1,Columbia,2020,5
375,WI,Columbia,Columbus PD,Simple Assault,2018,8,Columbia,2019,13,Columbia,2020,13
376,WI,Columbia,Columbia Co SO,Simple Assault,2018,110,Columbia,2019,96,Columbia,2020,126
377,WI,Columbia,Wisconsin Dells PD,Arson,2018,0,Columbia,2019,1,Columbia,2020,0
378,WI,Columbia,Rio PD,Arson,2018,0,Columbia,2019,0,Columbia,2020,0
379,WI,Columbia,Poynette PD,Arson,2018,0,Columbia,2019,0,Columbia,2020,0
380,WI,Columbia,Portage PD,Arson,2018,1,Columbia,2019,1,Columbia,2020,0
381,WI,Columbia,Lodi PD,Arson,2018,0,Columbia,2019,0,Columbia,2020,0
382,WI,Columbia,Fall River PD,Arson,2018,0,Columbia,2019,0,Columbia,2020,0
383,WI,Columbia,Columbus PD,Arson,2018,0,Columbia,2019,0,Columbia,2020,0
384,WI,Columbia,Columbia Co SO,Arson,2018,1,Columbia,2019,2,Columbia,2020,1
385,WI,Columbia,Wisconsin Dells PD,Motor Vehicle Theft,2018,6,Columbia,2019,9,Columbia,2020,7
386,WI,Columbia,Rio PD,Motor Vehicle Theft,2018,0,Columbia,2019,0,Columbia,2020,0
387,WI,Columbia,Poynette PD,Motor Vehicle Theft,2018,0,Columbia,2019,0,Columbia,2020,0
388,WI,Columbia,Portage PD,Motor Vehicle Theft,2018,3,Columbia,2019,14,Columbia,2020,10
389,WI,Columbia,Lodi PD,Motor Vehicle Theft,2018,1,Columbia,2019,4,Columbia,2020,2
390,WI,Columbia,Fall River PD,Motor Vehicle Theft,2018,0,Columbia,2019,0,Columbia,2020,0
391,WI,Columbia,Columbus PD,Motor Vehicle Theft,2018,1,Columbia,2019,3,Columbia,2020,5
392,WI,Columbia,Columbia Co SO,Motor Vehicle Theft,2018,16,Columbia,2019,18,Columbia,2020,17
393,WI,Columbia,Wisconsin Dells PD,Larceny Theft,2018,131,Columbia,2019,149,Columbia,2020,86
394,WI,Columbia,Rio PD,Larceny Theft,2018,3,Columbia,2019,0,Columbia,2020,4
395,WI,Columbia,Poynette PD,Larceny Theft,2018,8,Columbia,2019,4,Columbia,2020,2
396,WI,Columbia,Portage PD,Larceny Theft,2018,127,Columbia,2019,143,Columbia,2020,159
397,WI,Columbia,Lodi PD,Larceny Theft,2018,5,Columbia,2019,16,Columbia,2020,49
398,WI,Columbia,Fall River PD,Larceny Theft,2018,0,Columbia,2019,0,Columbia,2020,0
399,WI,Columbia,Columbus PD,Larceny Theft,2018,19,Columbia,2019,45,Columbia,2020,102
400,WI,Columbia,Columbia Co SO,Larceny Theft,2018,128,Columbia,2019,136,Columbia,2020,145
401,WI,Columbia,Wisconsin Dells PD,Burglary,2018,9,Columbia,2019,12,Columbia,2020,7
402,WI,Columbia,Rio PD,Burglary,2018,0,Columbia,2019,0,Columbia,2020,2
403,WI,Columbia,Poynette PD,Burglary,2018,0,Columbia,2019,0,Columbia,2020,0
404,WI,Columbia,Portage PD,Burglary,2018,26,Columbia,2019,7,Columbia,2020,18
405,WI,Columbia,Lodi PD,Burglary,2018,1,Columbia,2019,4,Columbia,2020,2
406,WI,Columbia,Fall River PD,Burglary,2018,0,Columbia,2019,0,Columbia,2020,0
407,WI,Columbia,Columbus PD,Burglary,2018,1,Columbia,2019,6,Columbia,2020,3
408,WI,Columbia,Columbia Co SO,Burglary,2018,44,Columbia,2019,47,Columbia,2020,73
409,WI,Columbia,Wisconsin Dells PD,Aggravated Assault,2018,6,Columbia,2019,14,Columbia,2020,10
410,WI,Columbia,Rio PD,Aggravated Assault,2018,0,Columbia,2019,0,Columbia,2020,0
411,WI,Columbia,Poynette PD,Aggravated Assault,2018,4,Columbia,2019,3,Columbia,2020,3
412,WI,Columbia,Portage PD,Aggravated Assault,2018,17,Columbia,2019,13,Columbia,2020,11
413,WI,Columbia,Lodi PD,Aggravated Assault,2018,2,Columbia,2019,2,Columbia,2020,1
414,WI,Columbia,Fall River PD,Aggravated Assault,2018,2,Columbia,2019,1,Columbia,2020,2
415,WI,Columbia,Columbus PD,Aggravated Assault,2018,17,Columbia,2019,6,Columbia,2020,2
416,WI,Columbia,Columbia Co SO,Aggravated Assault,2018,12,Columbia,2019,25,Columbia,2020,16
417,WI,Columbia,Wisconsin Dells PD,Robbery,2018,0,Columbia,2019,1,Columbia,2020,2
418,WI,Columbia,Rio PD,Robbery,2018,0,Columbia,2019,0,Columbia,2020,0
419,WI,Columbia,Poynette PD,Robbery,2018,0,Columbia,2019,0,Columbia,2020,0
420,WI,Columbia,Portage PD,Robbery,2018,3,Columbia,2019,2,Columbia,2020,0
421,WI,Columbia,Lodi PD,Robbery,2018,0,Columbia,2019,0,Columbia,2020,1
422,WI,Columbia,Fall River PD,Robbery,2018,0,Columbia,2019,0,Columbia,2020,0
423,WI,Columbia,Columbus PD,Robbery,2018,0,Columbia,2019,0,Columbia,2020,2
424,WI,Columbia,Columbia Co SO,Robbery,2018,1,Columbia,2019,0,Columbia,2020,1
425,WI,Columbia,Wisconsin Dells PD,Rape - revised 2017,2018,4,Columbia,2019,5,Columbia,2020,7
426,WI,Columbia,Rio PD,Rape - revised 2017,2018,0,Columbia,2019,0,Columbia,2020,0
427,WI,Columbia,Poynette PD,Rape - revised 2017,2018,3,Columbia,2019,2,Columbia,2020,1
428,WI,Columbia,Portage PD,Rape - revised 2017,2018,4,Columbia,2019,2,Columbia,2020,7
429,WI,Columbia,Lodi PD,Rape - revised 2017,2018,0,Columbia,2019,0,Columbia,2020,0
430,WI,Columbia,Fall River PD,Rape - revised 2017,2018,0,Columbia,2019,0,Columbia,2020,0
431,WI,Columbia,Columbus PD,Rape - revised 2017,2018,8,Columbia,2019,5,Columbia,2020,0
432,WI,Columbia,Columbia Co SO,Rape - revised 2017,2018,8,Columbia,2019,7,Columbia,2020,9
433,WI,Columbia,Wisconsin Dells PD,Homicide,2018,0,Columbia,2019,1,Columbia,2020,0
434,WI,Columbia,Rio PD,Homicide,2018,0,Columbia,2019,0,Columbia,2020,0
435,WI,Columbia,Poynette PD,Homicide,2018,0,Columbia,2019,0,Columbia,2020,0
436,WI,Columbia,Portage PD,Homicide,2018,1,Columbia,2019,0,Columbia,2020,0
437,WI,Columbia,Lodi PD,Homicide,2018,0,Columbia,2019,0,Columbia,2020,0
438,WI,Columbia,Fall River PD,Homicide,2018,0,Columbia,2019,0,Columbia,2020,0
439,WI,Columbia,Columbus PD,Homicide,2018,0,Columbia,2019,0,Columbia,2020,0
440,WI,Columbia,Columbia Co SO,Homicide,2018,1,Columbia,2019,1,Columbia,2020,0
441,WI,Crawford,Prairie du Chien PD,Simple Assault,2018,16,Crawford,2019,5,Crawford,2020,20
442,WI,Crawford,Crawford Co SO,Simple Assault,2018,17,Crawford,2019,11,Crawford,2020,52
443,WI,Crawford,Prairie du Chien PD,Arson,2018,1,Crawford,2019,0,Crawford,2020,0
444,WI,Crawford,Crawford Co SO,Arson,2018,0,Crawford,2019,0,Crawford,2020,1
445,WI,Crawford,Prairie du Chien PD,Motor Vehicle Theft,2018,0,Crawford,2019,1,Crawford,2020,9
446,WI,Crawford,Crawford Co SO,Motor Vehicle Theft,2018,2,Crawford,2019,1,Crawford,2020,4
447,WI,Crawford,Prairie du Chien PD,Larceny Theft,2018,110,Crawford,2019,77,Crawford,2020,111
448,WI,Crawford,Crawford Co SO,Larceny Theft,2018,90,Crawford,2019,79,Crawford,2020,145
449,WI,Crawford,Prairie du Chien PD,Burglary,2018,7,Crawford,2019,4,Crawford,2020,4
450,WI,Crawford,Crawford Co SO,Burglary,2018,13,Crawford,2019,10,Crawford,2020,11
451,WI,Crawford,Prairie du Chien PD,Aggravated Assault,2018,5,Crawford,2019,1,Crawford,2020,1
452,WI,Crawford,Crawford Co SO,Aggravated Assault,2018,13,Crawford,2019,23,Crawford,2020,15
453,WI,Crawford,Prairie du Chien PD,Robbery,2018,0,Crawford,2019,0,Crawford,2020,0
454,WI,Crawford,Crawford Co SO,Robbery,2018,0,Crawford,2019,0,Crawford,2020,1
455,WI,Crawford,Prairie du Chien PD,Rape - revised 2017,2018,4,Crawford,2019,3,Crawford,2020,4
456,WI,Crawford,Crawford Co SO,Rape - revised 2017,2018,4,Crawford,2019,2,Crawford,2020,3
457,WI,Crawford,Prairie du Chien PD,Homicide,2018,0,Crawford,2019,0,Crawford,2020,0
458,WI,Crawford,Crawford Co SO,Homicide,2018,0,Crawford,2019,0,Crawford,2020,1
459,WI,Dane,Waunakee PD,Simple Assault,2018,11,Dane,2019,21,Dane,2020,29
460,WI,Dane,Verona PD,Simple Assault,2018,47,Dane,2019,28,Dane,2020,11
461,WI,Dane,UW-Madison PD,Simple Assault,2018,35,Dane,2019,48,Dane,2020,24
462,WI,Dane,Sun Prairie PD,Simple Assault,2018,63,Dane,2019,67,Dane,2020,67
463,WI,Dane,Stoughton PD,Simple Assault,2018,52,Dane,2019,51,Dane,2020,40
464,WI,Dane,Shorewood Hills PD,Simple Assault,2018,2,Dane,2019,9,Dane,2020,4
465,WI,Dane,Oregon PD,Simple Assault,2018,28,Dane,2019,20,Dane,2020,20
466,WI,Dane,Mount Horeb PD,Simple Assault,2018,23,Dane,2019,6,Dane,2020,10
467,WI,Dane,Monona PD,Simple Assault,2018,15,Dane,2019,17,Dane,2020,16
468,WI,Dane,Middleton PD,Simple Assault,2018,38,Dane,2019,42,Dane,2020,39
469,WI,Dane,Mc Farland PD,Simple Assault,2018,21,Dane,2019,11,Dane,2020,15
470,WI,Dane,Marshall PD,Simple Assault,2018,16,Dane,2019,22,Dane,2020,15
471,WI,Dane,Maple Bluff PD,Simple Assault,2018,0,Dane,2019,1,Dane,2020,0
472,WI,Dane,Madison Town PD,Simple Assault,2018,42,Dane,2019,32,Dane,2020,44
473,WI,Dane,Madison PD,Simple Assault,2018,"1,027",Dane,2019,"1,181",Dane,2020,"1,180"
474,WI,Dane,Fitchburg PD,Simple Assault,2018,272,Dane,2019,266,Dane,2020,201
475,WI,Dane,DeForest PD,Simple Assault,2018,39,Dane,2019,40,Dane,2020,47
476,WI,Dane,Dane Co SO,Simple Assault,2018,342,Dane,2019,370,Dane,2020,367
477,WI,Dane,Cross Plains PD,Simple Assault,2018,3,Dane,2019,2,Dane,2020,9
478,WI,Dane,Cottage Grove PD,Simple Assault,2018,10,Dane,2019,19,Dane,2020,19
479,WI,Dane,Brooklyn PD,Simple Assault,2018,4,Dane,2019,1,Dane,2020,4
480,WI,Dane,Belleville PD,Simple Assault,2018,4,Dane,2019,3,Dane,2020,8
481,WI,Dane,Waunakee PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
482,WI,Dane,Verona PD,Arson,2018,1,Dane,2019,0,Dane,2020,0
483,WI,Dane,UW-Madison PD,Arson,2018,1,Dane,2019,0,Dane,2020,1
484,WI,Dane,Sun Prairie PD,Arson,2018,4,Dane,2019,1,Dane,2020,0
485,WI,Dane,Stoughton PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
486,WI,Dane,Shorewood Hills PD,Arson,2018,0,Dane,2019,1,Dane,2020,0
487,WI,Dane,Oregon PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
488,WI,Dane,Mount Horeb PD,Arson,2018,1,Dane,2019,0,Dane,2020,0
489,WI,Dane,Monona PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
490,WI,Dane,Middleton PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
491,WI,Dane,Mc Farland PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
492,WI,Dane,Marshall PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
493,WI,Dane,Maple Bluff PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
494,WI,Dane,Madison Town PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
495,WI,Dane,Madison PD,Arson,2018,16,Dane,2019,9,Dane,2020,15
496,WI,Dane,Fitchburg PD,Arson,2018,0,Dane,2019,1,Dane,2020,3
497,WI,Dane,DeForest PD,Arson,2018,0,Dane,2019,1,Dane,2020,0
498,WI,Dane,Dane Co SO,Arson,2018,1,Dane,2019,2,Dane,2020,7
499,WI,Dane,Cross Plains PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
500,WI,Dane,Cottage Grove PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
501,WI,Dane,Brooklyn PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
502,WI,Dane,Belleville PD,Arson,2018,0,Dane,2019,0,Dane,2020,0
503,WI,Dane,Waunakee PD,Motor Vehicle Theft,2018,9,Dane,2019,8,Dane,2020,2
504,WI,Dane,Verona PD,Motor Vehicle Theft,2018,11,Dane,2019,9,Dane,2020,8
505,WI,Dane,UW-Madison PD,Motor Vehicle Theft,2018,5,Dane,2019,2,Dane,2020,4
506,WI,Dane,Sun Prairie PD,Motor Vehicle Theft,2018,44,Dane,2019,51,Dane,2020,65
507,WI,Dane,Stoughton PD,Motor Vehicle Theft,2018,6,Dane,2019,4,Dane,2020,8
508,WI,Dane,Shorewood Hills PD,Motor Vehicle Theft,2018,4,Dane,2019,2,Dane,2020,1
509,WI,Dane,Oregon PD,Motor Vehicle Theft,2018,1,Dane,2019,1,Dane,2020,0
510,WI,Dane,Mount Horeb PD,Motor Vehicle Theft,2018,1,Dane,2019,1,Dane,2020,0
511,WI,Dane,Monona PD,Motor Vehicle Theft,2018,8,Dane,2019,19,Dane,2020,26
512,WI,Dane,Middleton PD,Motor Vehicle Theft,2018,19,Dane,2019,23,Dane,2020,22
513,WI,Dane,Mc Farland PD,Motor Vehicle Theft,2018,6,Dane,2019,2,Dane,2020,5
514,WI,Dane,Marshall PD,Motor Vehicle Theft,2018,1,Dane,2019,3,Dane,2020,3
515,WI,Dane,Maple Bluff PD,Motor Vehicle Theft,2018,1,Dane,2019,2,Dane,2020,1
516,WI,Dane,Madison Town PD,Motor Vehicle Theft,2018,26,Dane,2019,24,Dane,2020,17
517,WI,Dane,Madison PD,Motor Vehicle Theft,2018,531,Dane,2019,567,Dane,2020,649
518,WI,Dane,Fitchburg PD,Motor Vehicle Theft,2018,53,Dane,2019,62,Dane,2020,62
519,WI,Dane,DeForest PD,Motor Vehicle Theft,2018,6,Dane,2019,6,Dane,2020,4
520,WI,Dane,Dane Co SO,Motor Vehicle Theft,2018,50,Dane,2019,50,Dane,2020,59
521,WI,Dane,Cross Plains PD,Motor Vehicle Theft,2018,0,Dane,2019,3,Dane,2020,4
522,WI,Dane,Cottage Grove PD,Motor Vehicle Theft,2018,0,Dane,2019,1,Dane,2020,2
523,WI,Dane,Brooklyn PD,Motor Vehicle Theft,2018,0,Dane,2019,1,Dane,2020,0
524,WI,Dane,Belleville PD,Motor Vehicle Theft,2018,1,Dane,2019,1,Dane,2020,0
525,WI,Dane,Waunakee PD,Larceny Theft,2018,55,Dane,2019,106,Dane,2020,61
526,WI,Dane,Verona PD,Larceny Theft,2018,166,Dane,2019,145,Dane,2020,104
527,WI,Dane,UW-Madison PD,Larceny Theft,2018,166,Dane,2019,231,Dane,2020,135
528,WI,Dane,Sun Prairie PD,Larceny Theft,2018,570,Dane,2019,412,Dane,2020,416
529,WI,Dane,Stoughton PD,Larceny Theft,2018,217,Dane,2019,159,Dane,2020,136
530,WI,Dane,Shorewood Hills PD,Larceny Theft,2018,36,Dane,2019,35,Dane,2020,27
531,WI,Dane,Oregon PD,Larceny Theft,2018,83,Dane,2019,40,Dane,2020,42
532,WI,Dane,Mount Horeb PD,Larceny Theft,2018,57,Dane,2019,22,Dane,2020,25
533,WI,Dane,Monona PD,Larceny Theft,2018,478,Dane,2019,594,Dane,2020,388
534,WI,Dane,Middleton PD,Larceny Theft,2018,218,Dane,2019,202,Dane,2020,176
535,WI,Dane,Mc Farland PD,Larceny Theft,2018,59,Dane,2019,45,Dane,2020,36
536,WI,Dane,Marshall PD,Larceny Theft,2018,8,Dane,2019,23,Dane,2020,33
537,WI,Dane,Maple Bluff PD,Larceny Theft,2018,7,Dane,2019,5,Dane,2020,1
538,WI,Dane,Madison Town PD,Larceny Theft,2018,93,Dane,2019,102,Dane,2020,89
539,WI,Dane,Madison PD,Larceny Theft,2018,"5,147",Dane,2019,"4,966",Dane,2020,"5,374"
540,WI,Dane,Fitchburg PD,Larceny Theft,2018,461,Dane,2019,378,Dane,2020,372
541,WI,Dane,DeForest PD,Larceny Theft,2018,84,Dane,2019,88,Dane,2020,137
542,WI,Dane,Dane Co SO,Larceny Theft,2018,420,Dane,2019,456,Dane,2020,576
543,WI,Dane,Cross Plains PD,Larceny Theft,2018,23,Dane,2019,17,Dane,2020,37
544,WI,Dane,Cottage Grove PD,Larceny Theft,2018,20,Dane,2019,22,Dane,2020,24
